,0
13285,9.906791
13286,9.861998
13287,9.723697
13288,9.793771
13289,9.145715
13290,7.9612913
13291,7.957011
13292,10.195451
13293,13.344554
13294,14.582476
13295,15.817135
13296,18.273296
13297,19.066183
13298,20.043962
13299,18.385033
13300,16.263792
13301,16.357428
13302,14.62374
13303,11.651071
13304,10.908669
13305,10.37618
13306,11.099774
13307,9.831331
13308,2.7131815
13309,1.5984385
13310,1.2533516
13311,0.20577466
13312,1.0603209
13313,1.2378131
13314,1.2123001
13315,1.1991899
13316,2.828742
13317,5.0885572
13318,7.3360987
13319,9.270225
13320,10.226934
13321,11.576934
13322,11.602677
13323,12.749361
13324,11.703423
13325,11.576205
13326,10.219472
13327,9.497514
13328,9.422334
13329,9.270122
13330,8.690714
13331,7.593972
13332,9.809202
13333,9.13477
13334,8.325305
13335,8.069745
13336,7.371753
13337,5.969652
13338,6.1000834
13339,5.961914
13340,8.6774435
13341,11.564458
13342,14.475745
13343,16.832521
13344,18.859198
13345,20.02182
13346,20.058834
13347,21.210228
13348,20.108995
13349,20.016571
13350,18.975492
13351,16.128092
13352,14.992644
13353,14.591996
13354,14.575925
13355,14.431097
13356,13.8958845
13357,13.210121
13358,13.159384
13359,12.152456
13360,11.380505
13361,11.537409
13362,9.078774
13363,9.32233
13364,12.615866
13365,15.782557
13366,18.215353
13367,20.87753
13368,22.382559
13369,22.522177
13370,23.819506
13371,24.644135
13372,24.812637
13373,24.850012
13374,24.179182
13375,18.544662
13376,17.27711
13377,15.842339
13378,14.768794
13379,14.741524
13380,7.505081
13381,7.2163696
13382,7.070141
13383,6.904396
13384,6.4915576
13385,6.295862
13386,5.4254923
13387,5.5468907
13388,5.5047812
13389,6.3795476
13390,6.3190656
13391,6.6955204
13392,6.4471636
13393,7.542372
13394,8.298805
13395,9.330955
13396,8.412529
13397,8.3399315
13398,6.5065103
13399,7.6190705
13400,7.5673594
13401,7.4174256
13402,7.253057
13403,5.697253
13404,3.985568
13405,3.4686422
13406,2.945477
13407,2.339849
13408,1.9546709
13409,2.3714356
13410,2.3948116
13411,2.902843
13412,5.0530014
13413,6.2613125
13414,7.969745
13415,9.205932
13416,10.256733
13417,11.693621
13418,12.823729
13419,12.888072
13420,11.778229
13421,10.262985
13422,9.398934
13423,8.2326355
13424,8.177287
13425,8.122197
13426,7.5161967
13427,7.9315805
13428,6.9437056
13429,6.866714
13430,7.45177
13431,7.407818
13432,8.106833
13433,8.514871
13434,9.223132
13435,9.103145
13436,10.330915
13437,10.08784
13438,9.501808
13439,10.114888
13440,10.384092
13441,10.538139
13442,9.513225
13443,10.920377
13444,10.951735
13445,10.3795395
13446,8.309398
13447,8.385125
13448,8.208277
13449,9.655502
13450,9.083609
13451,8.552458
13452,8.091004
13453,8.120309
13454,8.638155
13455,8.642983
13456,8.556401
13457,8.130525
13458,8.224873
13459,8.080312
13460,8.23
13461,8.236941
13462,10.146403
13463,11.580645
13464,12.603659
13465,13.084825
13466,13.144826
13467,13.271338
13468,13.240223
13469,12.587999
13470,11.571651
13471,10.180724
13472,9.285478
13473,8.638737
13474,8.021068
13475,7.5523806
13476,6.9129095
13477,7.3899817
13478,6.874406
13479,6.8477526
13480,5.612551
13481,5.1745844
13482,5.175911
13483,5.285262
13484,7.5005136
13485,7.961426
13486,9.146148
13487,9.324051
13488,8.250081
13489,9.445486
13490,9.399875
13491,10.735137
13492,10.659474
13493,9.467684
13494,7.3016686
13495,6.309536
13496,5.7760453
13497,3.9820051
13498,3.0435133
13499,2.962492
13500,2.33246
13501,2.2649598
13502,1.8302329
13503,1.8974234
13504,1.3371567
13505,0.7657734
13506,0.34640157
13507,1.4136784
13508,4.1157665
13509,6.2005787
13510,8.323489
13511,11.572678
13512,11.724575
13513,12.992568
13514,12.837134
13515,13.419932
13516,12.959846
13517,10.4108305
13518,9.498188
13519,8.316137
13520,7.5839415
13521,6.9931393
13522,5.854988
13523,4.483852
13524,7.8601036
13525,8.155362
13526,8.041413
13527,8.481826
13528,9.573023
13529,9.99331
13530,9.662438
13531,12.598633
13532,12.246974
13533,15.84415
13534,18.33235
13535,19.040264
13536,20.040487
13537,20.090815
13538,21.216719
13539,20.131199
13540,20.101072
13541,18.44747
13542,16.991686
13543,15.692391
13544,14.459295
13545,13.345019
13546,13.891326
13547,13.453691
13548,12.12837
13549,11.617742
13550,10.90141
13551,10.127984
13552,9.869433
13553,9.373287
13554,9.425362
13555,11.638092
13556,14.331395
13557,16.792063
13558,18.62803
13559,21.044518
13560,23.463612
13561,22.472965
13562,22.075539
13563,18.351862
13564,16.107878
13565,15.895626
13566,15.698871
13567,15.657302
13568,14.683601
13569,14.563368
13570,14.497331
13571,14.011569
13572,13.995425
13573,13.519992
13574,13.652135
13575,13.54998
13576,12.996131
13577,13.478756
13578,13.524415
13579,13.594146
13580,15.708702
13581,15.793514
13582,15.870695
13583,17.2317
13584,18.940939
13585,20.123882
13586,21.35991
13587,21.320393
13588,22.476799
13589,21.408268
13590,21.240316
13591,20.055456
13592,18.97168
13593,18.102821
13594,17.461302
13595,17.437271
13596,16.772606
13597,16.222511
13598,16.388758
13599,16.791414
13600,16.260807
13601,15.706351
13602,15.712565
13603,16.853645
13604,16.82316
13605,18.661335
13606,18.843819
13607,21.278894
13608,20.031355
13609,21.084084
13610,19.736097
13611,19.91109
13612,19.857561
13613,18.650879
13614,18.646704
13615,18.08464
13616,18.026697
13617,16.954775
13618,16.898624
13619,16.864477
13620,14.578505
13621,14.486447
13622,14.034553
13623,14.005125
13624,13.4399605
13625,11.887789
13626,12.798117
13627,13.437415
13628,16.788359
13629,18.765913
13630,19.909832
13631,21.006645
13632,22.336027
13633,22.314514
13634,23.348515
13635,23.385637
13636,15.067015
13637,18.97663
13638,20.05077
13639,18.266613
13640,16.316046
13641,15.840721
13642,14.645034
13643,15.831776
13644,15.111544
13645,15.082672
13646,15.243106
13647,15.0503845
13648,14.446865
13649,15.034534
13650,14.479719
13651,15.713721
13652,15.772902
13653,16.89136
13654,17.87809
13655,17.008177
13656,16.678795
13657,15.603444
13658,15.804183
13659,15.707226
13660,15.898331
13661,16.111656
13662,16.857424
13663,16.871872
13664,15.768087
13665,14.47498
13666,14.974003
13667,14.083303
13668,12.836693
13669,12.823747
13670,12.5288515
13671,12.08933
13672,12.085487
13673,11.823106
13674,11.643187
13675,12.765622
13676,13.364543
13677,13.171874
13678,13.0795355
13679,12.792539
13680,12.60555
13681,12.76044
13682,12.862167
13683,12.9248
13684,12.461177
13685,10.2417755
13686,8.105047
13687,8.275983
13688,9.233578
13689,8.213922
13690,8.163873
13691,7.773772
13692,7.3908896
13693,6.7580767
13694,5.920018
13695,5.176953
13696,5.1624475
13697,5.1922398
13698,6.0303354
13699,7.310253
13700,8.222396
13701,11.60591
13702,13.4289
13703,14.594521
13704,15.902048
13705,17.064991
13706,16.064886
13707,15.97522
13708,16.009233
13709,14.9251795
13710,14.745086
13711,13.552615
13712,12.904043
13713,9.301578
13714,9.253478
13715,7.8711767
13716,7.115493
13717,6.500033
13718,5.77355
13719,5.235255
13720,4.3525763
13721,4.63788
13722,6.571572
13723,8.013443
13724,9.372436
13725,11.68361
13726,12.845677
13727,14.525512
13728,14.778169
13729,14.7963505
13730,15.0998125
13731,16.033092
13732,14.914956
13733,15.181667
13734,16.001537
13735,14.813842
13736,12.888315
13737,10.744222
13738,10.035782
13739,8.783177
13740,8.702728
13741,8.7513895
13742,8.892848
13743,7.690426
13744,7.711163
13745,8.8425865
13746,8.146597
13747,10.23926
13748,12.39502
13749,14.655069
13750,15.910952
13751,17.210989
13752,17.302805
13753,17.323298
13754,17.529613
13755,17.475134
13756,17.480347
13757,17.640717
13758,16.338432
13759,17.232948
13760,14.896399
13761,11.67876
13762,11.103612
13763,10.307266
13764,9.535011
13765,9.65688
13766,9.447215
13767,9.090466
13768,9.757997
13769,10.226305
13770,10.864855
13771,11.689875
13772,12.9244585
13773,15.812342
13774,18.296629
13775,20.10505
13776,20.307423
13777,21.413368
13778,21.468405
13779,21.420588
13780,21.2736
13781,17.578236
13782,14.980504
13783,16.137117
13784,16.106989
13785,13.701665
13786,13.447187
13787,13.546567
13788,13.82681
13789,13.420719
13790,12.9032545
13791,12.810941
13792,12.819153
13793,12.911003
13794,12.919841
13795,12.971246
13796,13.4584055
13797,13.545233
13798,14.620919
13799,15.770133
13800,15.942829
13801,17.022457
13802,17.860725
13803,18.772184
13804,18.288948
13805,16.999031
13806,15.824687
13807,14.587444
13808,14.514751
13809,14.408999
13810,13.839979
13811,13.8429165
13812,12.349253
13813,11.767852
13814,11.048182
13815,10.326657
13816,9.08474
13817,8.646926
13818,9.514389
13819,12.831881
13820,14.92345
13821,17.232977
13822,19.001184
13823,21.27445
13824,21.49209
13825,22.682978
13826,22.764296
13827,22.741543
13828,24.023746
13829,24.261156
13830,24.046268
13831,21.453514
13832,18.803558
13833,16.43814
13834,15.253008
13835,13.428334
13836,12.233277
13837,11.699705
13838,11.340069
13839,10.843611
13840,10.064886
13841,9.543549
13842,10.399997
13843,13.303765
13844,17.958738
13845,20.086367
13846,22.559132
13847,24.05187
13848,24.052532
13849,25.115042
13850,26.157747
13851,26.368689
13852,26.585373
13853,26.729013
13854,26.53587
13855,24.355736
13856,20.529205
13857,16.981047
13858,15.714745
13859,15.566123
13860,12.688605
13861,11.970379
13862,11.594349
13863,11.074396
13864,10.426178
13865,10.259675
13866,11.455892
13867,16.87893
13868,19.01517
13869,21.589209
13870,23.99246
13871,24.645002
13872,26.060686
13873,27.524635
13874,27.562458
13875,29.103863
13876,29.156298
13877,28.9543
13878,29.071373
13879,27.486492
13880,22.973806
13881,18.903887
13882,19.782059
13883,18.050632
13884,16.205088
13885,14.906692
13886,14.002105
13887,14.426295
13888,13.233933
13889,13.132472
13890,15.54191
13891,17.993048
13892,20.843765
13893,23.637537
13894,25.476038
13895,26.609556
13896,28.17045
13897,30.007042
13898,29.968401
13899,30.028637
13900,30.145073
13901,30.14049
13902,30.081612
13903,29.498026
13904,25.516308
13905,22.374205
13906,21.04188
13907,19.549221
13908,19.992937
13909,19.86701
13910,17.780405
13911,17.565483
13912,16.426752
13913,16.320698
13914,15.669183
13915,17.94383
13916,17.945177
13917,18.688278
13918,18.797672
13919,17.055157
13920,13.823056
13921,17.142633
13922,19.02626
13923,19.955679
13924,19.888063
13925,19.96741
13926,18.07183
13927,16.915138
13928,16.916357
13929,15.745232
13930,15.624497
13931,15.113845
13932,15.60383
13933,15.020905
13934,14.985121
13935,14.966102
13936,14.439509
13937,14.473133
13938,14.464002
13939,15.62996
13940,17.670904
13941,19.837082
13942,21.126467
13943,23.322464
13944,25.236635
13945,22.595167
13946,20.604214
13947,22.555426
13948,21.239388
13949,22.33249
13950,21.309076
13951,19.053522
13952,18.60819
13953,15.990869
13954,14.671712
13955,15.743899
13956,16.251678
13957,15.030492
13958,15.080479
13959,14.484513
13960,13.420234
13961,13.111257
13962,14.518736
13963,16.955418
13964,19.586216
13965,22.432371
13966,23.748264
13967,24.207367
13968,24.35872
13969,25.514635
13970,26.481323
13971,26.95097
13972,25.680029
13973,25.582489
13974,26.777657
13975,25.459263
13976,22.802399
13977,18.995543
13978,18.279589
13979,17.017641
13980,15.73912
13981,15.62021
13982,15.189696
13983,14.4206705
13984,13.87355
13985,13.495933
13986,14.43564
13987,18.659904
13988,23.289625
13989,24.311117
13990,25.516493
13991,26.654575
13992,28.265316
13993,29.547283
13994,29.537138
13995,30.128689
13996,30.084743
13997,30.04627
13998,29.579502
13999,26.827156
14000,24.597486
14001,22.449038
14002,20.488071
14003,21.552282
14004,19.349705
14005,18.118496
14006,17.733246
14007,17.547758
14008,15.976781
14009,14.872545
14010,15.719843
14011,19.838036
14012,23.491037
14013,25.517523
14014,27.868538
14015,28.093561
14016,29.572739
14017,30.068693
14018,30.94302
14019,31.019833
14020,31.150902
14021,31.018574
14022,30.157663
14023,27.921734
14024,24.75398
14025,23.577856
14026,21.182682
14027,21.04774
14028,20.546013
14029,17.707481
14030,17.953655
14031,16.60858
14032,15.84364
14033,16.003849
14034,18.167023
14035,20.001373
14036,22.238665
14037,22.531284
14038,25.521164
14039,26.772198
14040,28.007668
14041,29.934052
14042,30.449472
14043,30.636488
14044,31.504118
14045,31.685719
14046,30.62114
14047,29.892416
14048,26.9739
14049,25.344505
14050,25.712467
14051,23.991896
14052,13.883225
14053,13.939882
14054,13.803466
14055,13.371602
14056,13.352952
14057,12.650913
14058,12.764826
14059,13.314927
14060,14.331328
14061,16.96815
14062,17.141876
14063,18.610409
14064,20.208717
14065,19.235107
14066,16.087547
14067,17.30803
14068,17.36147
14069,14.949486
14070,14.6793
14071,13.530349
14072,13.012942
14073,12.858278
14074,11.25704
14075,10.945735
14076,22.852335
14077,21.702427
14078,21.356945
14079,20.039728
14080,19.96752
14081,19.358215
14082,18.717756
14083,21.033648
14084,22.505795
14085,24.20094
14086,26.561459
14087,27.740356
14088,28.068592
14089,26.743671
14090,29.408657
14091,29.303986
14092,27.648317
14093,24.736744
14094,26.746761
14095,25.537498
14096,23.980076
14097,21.30178
14098,19.477419
14099,19.093422
14100,21.056309
14101,19.277905
14102,18.820063
14103,18.506569
14104,17.258978
14105,15.886905
14106,16.81928
14107,18.719378
14108,22.09184
14109,24.22568
14110,25.345615
14111,25.550488
14112,27.012432
14113,28.49274
14114,28.210688
14115,28.329636
14116,28.421574
14117,28.499218
14118,27.165468
14119,25.718555
14120,24.079136
14121,20.224613
14122,20.552073
14123,18.219477
14124,11.160851
14125,10.031382
14126,10.50229
14127,11.6983185
14128,11.647264
14129,11.143905
14130,11.641226
14131,11.663253
14132,12.667053
14133,13.434652
14134,14.627332
14135,16.810394
14136,18.863256
14137,20.065315
14138,21.06725
14139,22.184338
14140,19.8462
14141,19.866203
14142,18.601263
14143,15.687357
14144,14.613334
14145,14.446328
14146,14.328701
14147,14.123642
14148,13.153414
14149,12.658166
14150,12.139986
14151,11.583447
14152,11.097575
14153,9.962183
14154,11.575746
14155,13.221558
14156,15.499063
14157,17.062311
14158,18.875372
14159,21.100498
14160,22.554398
14161,22.57884
14162,24.816507
14163,22.949387
14164,24.387499
14165,22.46323
14166,21.222546
14167,18.72122
14168,18.091694
14169,15.802382
14170,14.018825
14171,12.931983
14172,12.254312
14173,12.165457
14174,11.090326
14175,9.883859
14176,8.755269
14177,8.786889
14178,9.1984
14179,12.653689
14180,14.625493
14181,16.013561
14182,18.35901
14183,20.210339
14184,22.636665
14185,22.721031
14186,23.918222
14187,24.718317
14188,22.733435
14189,24.014088
14190,24.173792
14191,21.520939
14192,18.45208
14193,15.898434
14194,15.26164
14195,13.634063
14196,12.285529
14197,12.709192
14198,10.993278
14199,9.5929365
14200,10.110507
14201,9.830444
14202,11.848549
14203,14.69475
14204,16.704533
14205,18.354166
14206,20.036041
14207,21.244867
14208,22.500267
14209,22.729212
14210,24.175781
14211,24.171543
14212,24.420004
14213,23.316942
14214,21.436544
14215,19.154892
14216,17.43081
14217,13.509753
14218,14.624545
14219,13.333526
14220,10.2219095
14221,10.161055
14222,9.143466
14223,7.875701
14224,9.083489
14225,7.98357
14226,7.849627
14227,10.970112
14228,14.212387
14229,16.047676
14230,17.365026
14231,18.58855
14232,19.11653
14233,20.225912
14234,20.414703
14235,21.386694
14236,21.571945
14237,20.499004
14238,20.342865
14239,18.590317
14240,17.432232
14241,13.667477
14242,12.861564
14243,13.103104
14244,11.998275
14245,11.046631
14246,10.27086
14247,9.885731
14248,8.867129
14249,8.911369
14250,11.4983425
14251,11.572396
14252,14.305321
14253,18.354181
14254,20.328098
14255,21.264172
14256,22.756126
14257,21.54587
14258,22.795458
14259,21.710024
14260,24.241405
14261,24.175327
14262,23.091238
14263,21.486189
14264,19.203285
14265,14.758489
14266,13.371676
14267,13.824796
14268,6.477852
14269,6.2370973
14270,5.6733503
14271,5.04234
14272,4.558219
14273,4.235318
14274,3.9115644
14275,4.812957
14276,6.1515017
14277,7.909584
14278,9.6326885
14279,11.343584
14280,12.675522
14281,13.426464
14282,13.1502695
14283,12.282102
14284,11.296025
14285,10.244132
14286,9.132339
14287,8.251443
14288,8.0901
14289,7.289989
14290,7.071474
14291,6.679885
14292,4.5582557
14293,4.331392
14294,3.9684582
14295,3.7052188
14296,3.4190435
14297,3.4969897
14298,3.8023248
14299,4.457428
14300,5.4094553
14301,6.559168
14302,7.7640476
14303,8.897667
14304,9.698885
14305,10.058039
14306,10.124462
14307,9.950768
14308,9.440045
14309,8.729943
14310,7.826156
14311,7.038898
14312,6.3259163
14313,5.6873026
14314,5.207711
14315,4.7631593
14316,4.4219184
14317,4.1543603
14318,3.8335605
14319,3.499802
14320,3.2475214
14321,3.3266344
14322,3.6171808
14323,4.294407
14324,5.221817
14325,6.335771
14326,7.5575128
14327,8.680834
14328,9.534983
14329,9.903369
14330,9.990871
14331,9.778048
14332,9.258093
14333,8.463458
14334,7.619539
14335,6.8442926
14336,6.131155
14337,5.4938526
14338,5.0169187
14339,4.615118
14340,4.30618
14341,3.9995756
14342,3.7158961
14343,3.3173227
14344,3.066979
14345,3.1448998
14346,3.3951883
14347,4.122243
14348,5.0156994
14349,6.1219606
14350,7.3146415
14351,8.448435
14352,9.347016
14353,9.729089
14354,9.815788
14355,9.60367
14356,9.082258
14357,8.241566
14358,7.4133787
14359,6.638181
14360,5.952016
14361,5.315669
14362,4.820829
14363,4.4679594
14364,4.164332
14365,3.8632898
14366,3.5427194
14367,3.1656094
14368,2.9263573
14369,2.9670043
14370,3.2002673
14371,3.891152
14372,4.8079877
14373,5.928699
14374,7.0777636
14375,8.214137
14376,9.098655
14377,9.559682
14378,9.641816
14379,9.433946
14380,8.853856
14381,8.03142
14382,7.216901
14383,6.4382854
14384,5.7285337
14385,5.1471395
14386,4.6722326
14387,4.338662
14388,4.032779
14389,3.7320175
14390,3.3411732
14391,2.9728627
14392,2.826088
14393,2.8405209
14394,3.0151262
14395,3.6889486
14396,4.6147203
14397,5.746904
14398,6.8544264
14399,8.004455
14400,8.863569
14401,9.392394
14402,9.480415
14403,9.2544775
14404,8.602457
14405,7.838332
14406,7.0436897
14407,6.2614784
14408,5.5448146
14409,4.9799
14410,4.5259295
14411,4.213354
14412,3.9118247
14413,3.5325818
14414,3.156395
14415,2.8274965
14416,2.7245765
14417,2.7304235
14418,2.8829126
14419,3.4515462
14420,4.445978
14421,5.533678
14422,6.66198
14423,7.7761908
14424,8.652637
14425,9.162261
14426,9.303682
14427,9.028365
14428,8.359322
14429,7.621789
14430,6.8387766
14431,6.081911
14432,5.3636627
14433,4.7647758
14434,4.3978243
14435,4.0521784
14436,3.7980175
14437,3.327303
14438,2.9490957
14439,2.7208705
14440,2.6525025
14441,2.6525025
14442,2.7217598
14443,3.2312894
14444,4.2944045
14445,5.3491654
14446,6.4640403
14447,7.549329
14448,8.416918
14449,8.911215
14450,9.062373
14451,8.787516
14452,8.156349
14453,7.420079
14454,6.6168027
14455,5.876883
14456,5.1677213
14457,4.593389
14458,4.2412295
14459,3.918563
14460,3.6506672
14461,3.1513505
14462,2.7340307
14463,2.6525025
14464,2.6525025
14465,2.6525025
14466,2.6525025
14467,3.0078263
14468,4.102462
14469,5.1556244
14470,6.2499623
14471,7.3094954
14472,8.186831
14473,8.695848
14474,8.818836
14475,8.574332
14476,7.9516006
14477,7.210973
14478,6.4104633
14479,5.6473
14480,4.940595
14481,4.4308634
14482,4.0703306
14483,3.788424
14484,3.4618206
14485,2.9107242
14486,2.6678286
14487,2.6525025
14488,2.184907
14489,2.2493722
14490,2.6525025
14491,2.7994828
14492,3.8609948
14493,4.9491916
14494,6.080927
14495,7.073199
14496,7.970814
14497,8.476587
14498,8.599996
14499,8.351678
14500,7.749684
14501,7.0013022
14502,6.2108536
14503,5.4446654
14504,4.76774
14505,4.2764726
14506,3.923163
14507,3.6258535
14508,3.234776
14509,2.704503
14510,2.6525025
14511,2.2592092
14512,2.1575074
14513,2.1609132
14514,2.5867567
14515,2.6846886
14516,3.6469216
14517,4.7518864
14518,5.9006495
14519,6.8469152
14520,7.7556906
14521,8.241319
14522,8.376572
14523,8.1238785
14524,7.5342803
14525,6.795683
14526,6.0127797
14527,5.24039
14528,4.5967464
14529,4.130513
14530,3.786487
14531,3.4310555
14532,7.973715
14533,7.854573
14534,7.8784704
14535,7.9421916
14536,7.9905124
14537,7.8786983
14538,7.7846646
14539,7.7595983
14540,7.619623
14541,7.760308
14542,8.47296
14543,10.026122
14544,11.16384
14545,11.767821
14546,11.207378
14547,10.644581
14548,10.064896
14549,9.3673
14550,8.532614
14551,7.709017
14552,7.7071757
14553,7.7053328
14554,7.703489
14555,7.701644
14556,2.9570346
14557,2.6525025
14558,2.6525025
14559,2.1664538
14560,2.082963
14561,2.0870612
14562,2.130902
14563,2.6525025
14564,3.4091744
14565,4.5473676
14566,5.679
14567,6.655471
14568,7.5189724
14569,8.0355625
14570,8.15592
14571,7.9116797
14572,7.3127294
14573,6.5894146
14574,5.7962766
14575,5.0006375
14576,4.4366035
14577,3.9796438
14578,3.5978413
14579,3.163968
14580,2.697743
14581,2.6525025
14582,2.5065594
14583,2.1091251
14584,1.9313793
14585,1.9092146
14586,2.1343246
14587,2.6525025
14588,3.0579453
14589,4.3783274
14590,5.482197
14591,6.447514
14592,7.288734
14593,7.816494
14594,7.934346
14595,7.691343
14596,7.1023927
14597,6.3956676
14598,5.5792623
14599,4.817887
14600,4.2742386
14601,3.8403826
14602,3.3900685
14603,2.875585
14604,2.6525025
14605,2.6525025
14606,2.1880293
14607,2.0047088
14608,1.7906612
14609,1.7792978
14610,2.0243511
14611,2.6525025
14612,2.7508197
14613,4.2035165
14614,5.293197
14615,6.2665806
14616,7.0585613
14617,7.5846562
14618,7.7221727
14619,7.4580865
14620,6.909874
14621,6.2159805
14622,5.388335
14623,4.6508255
14624,4.0981507
14625,3.6592755
14626,3.0676174
14627,2.6728606
14628,2.6525025
14629,2.6525025
14630,2.1386256
14631,1.8462187
14632,1.6820424
14633,1.6784338
14634,1.8862993
14635,2.2247171
14636,2.6525025
14637,4.0143404
14638,5.117818
14639,6.1021557
14640,6.852908
14641,7.3567905
14642,7.4929957
14643,7.232007
14644,6.6991134
14645,5.9954658
14646,5.189151
14647,4.4782653
14648,3.9388218
14649,3.4430108
14650,2.8102303
14651,2.6525025
14652,2.6525025
14653,2.2822917
14654,2.0272832
14655,1.7484462
14656,1.5760021
14657,1.5798932
14658,1.769097
14659,2.0739975
14660,2.6525025
14661,3.7739215
14662,4.9287925
14663,5.9081564
14664,6.6516004
14665,7.1264253
14666,7.266068
14667,7.0128813
14668,6.5140595
14669,5.7728686
14670,4.972667
14671,4.3341136
14672,3.7617955
14673,3.1400638
14674,2.6525025
14675,2.6525025
14676,2.6525025
14677,2.0906196
14678,1.9343786
14679,1.6446356
14680,1.4681768
14681,1.4726331
14682,1.6630578
14683,2.0537834
14684,2.6525025
14685,3.4638686
14686,4.7520113
14687,5.699548
14688,6.448429
14689,6.9124236
14690,7.043186
14691,6.806573
14692,6.3346696
14693,5.5945883
14694,4.798074
14695,4.1662955
14696,3.4882097
14697,2.795156
14698,2.6525025
14699,2.6525025
14700,2.544957
14701,2.059132
14702,1.8055055
14703,1.556627
14704,1.3619487
14705,1.3633895
14706,1.5559208
14707,1.9898001
14708,2.6525025
14709,3.121183
14710,4.553442
14711,5.5191574
14712,6.265435
14713,6.7173166
14714,6.833441
14715,6.6250224
14716,6.119253
14717,5.3899355
14718,4.623842
14719,3.9916267
14720,3.1109624
14721,2.6525025
14722,2.6525025
14723,2.6525025
14724,2.1793432
14725,1.9997888
14726,1.7071241
14727,1.4552149
14728,1.2550812
14729,1.2590729
14730,1.4462166
14731,1.8481547
14732,2.6525025
14733,2.6834378
14734,4.3839674
14735,5.3513885
14736,6.1124115
14737,6.526489
14738,6.6500196
14739,6.447945
14740,5.9179516
14741,5.2048364
14742,4.452648
14743,3.829166
14744,2.8123727
14745,2.6525025
14746,2.6525025
14747,2.6525025
14748,2.1751595
14749,1.8878752
14750,1.6152462
14751,1.3535008
14752,1.1485865
14753,1.1558324
14754,1.3360261
14755,1.7501798
14756,2.425415
14757,2.6525025
14758,4.2241955
14759,5.194692
14760,5.9361835
14761,6.3337984
14762,6.4619184
14763,6.2429843
14764,5.74196
14765,5.020515
14766,4.316522
14767,3.537753
14768,2.6525025
14769,2.6525025
14770,2.6525025
14771,2.2271862
14772,2.0454416
14773,1.7879115
14774,1.5243664
14775,1.2494268
14776,1.0434433
14777,1.032159
14778,1.2267269
14779,1.6503329
14780,2.184595
14781,2.6525025
14782,4.051984
14783,5.0295753
14784,5.7338853
14785,6.170002
14786,6.272094
14787,6.0721807
14788,5.5258093
14789,4.8241377
14790,4.163279
14791,3.1693087
14792,2.6525025
14793,2.6525025
14794,2.6525025
14795,2.172525
14796,5.736698
14797,5.382531
14798,4.996476
14799,4.7476554
14800,4.6455526
14801,4.732509
14802,5.133616
14803,5.826714
14804,6.8508086
14805,8.067517
14806,9.385993
14807,10.186908
14808,11.227901
14809,11.642739
14810,11.738991
14811,11.51066
14812,11.050931
14813,10.102122
14814,9.330663
14815,8.581049
14816,7.7441993
14817,7.070926
14818,6.5768323
14819,6.0217195
14820,2.131855
14821,1.6979114
14822,1.4348145
14823,1.1458035
14824,0.92711127
14825,0.8974662
14826,1.1091845
14827,1.5461106
14828,2.026689
14829,2.6525025
14830,3.8683562
14831,4.843411
14832,5.5603247
14833,6.0182433
14834,6.1126966
14835,5.918602
14836,5.3377314
14837,4.6487346
14838,3.9996872
14839,2.8088121
14840,2.6525025
14841,2.6525025
14842,2.4357896
14843,2.091712
14844,5.554918
14845,5.2179513
14846,4.829546
14847,4.6118674
14848,4.495169
14849,4.5702906
14850,4.9116483
14851,5.629432
14852,6.6343575
14853,7.854186
14854,9.18147
14855,10.068737
14856,11.079361
14857,11.449061
14858,11.547237
14859,11.313525
14860,10.914014
14861,9.90489
14862,9.125388
14863,8.3204775
14864,7.52211
14865,6.859566
14866,6.368752
14867,5.8275523
14868,5.387412
14869,5.039659
14870,4.6909113
14871,4.488905
14872,4.3344054
14873,4.3995647
14874,4.716174
14875,5.467389
14876,6.421769
14877,7.6192975
14878,8.939604
14879,9.898696
14880,10.95281
14881,11.2571535
14882,11.350115
14883,11.134878
14884,10.329216
14885,9.721579
14886,8.924836
14887,8.068195
14888,7.3163385
14889,6.707957
14890,6.1620092
14891,5.640064
14892,5.226669
14893,4.8700514
14894,4.5528026
14895,4.334002
14896,4.1572056
14897,4.2216506
14898,4.543541
14899,5.2672906
14900,6.1884446
14901,7.435047
14902,8.703297
14903,9.727763
14904,10.260184
14905,11.092445
14906,11.167846
14907,10.990383
14908,10.184333
14909,9.530634
14910,8.763359
14911,7.8579903
14912,7.115313
14913,6.5123515
14914,5.951503
14915,5.466986
14916,5.0511403
14917,4.731399
14918,4.434975
14919,4.1462264
14920,4.002014
14921,4.052004
14922,4.3733964
14923,5.055375
14924,5.9760146
14925,7.2001038
14926,8.457378
14927,9.558998
14928,10.1637
14929,10.964894
14930,11.026966
14931,10.88859
14932,10.02151
14933,9.318996
14934,8.51515
14935,7.6459775
14936,6.92427
14937,6.317841
14938,5.753944
14939,5.300284
14940,4.8675623
14941,4.592731
14942,4.294106
14943,3.9891562
14944,3.832182
14945,3.8869858
14946,4.206544
14947,4.8349404
14948,5.783037
14949,6.984257
14950,8.2201395
14951,9.384791
14952,10.039729
14953,10.877216
14954,10.913864
14955,10.222026
14956,9.850139
14957,9.120195
14958,8.247419
14959,7.427623
14960,6.751884
14961,6.116346
14962,5.5586925
14963,5.133136
14964,4.7140713
14965,4.4720974
14966,4.1141872
14967,3.8468137
14968,3.627708
14969,3.7242217
14970,4.037734
14971,4.627424
14972,5.609213
14973,6.756521
14974,7.995582
